ID,ns,score,E.C.
ID85,85,0.871689759862598,OMICRON-LyCov555
ID86,86,0.8519314713814926,OMICRON-LyCov555
ID87,87,0.838550882926789,OMICRON-LyCov555
ID88,88,0.7977552294263988,OMICRON-LyCov555
ID89,89,0.789744085201311,OMICRON-LyCov555
ID90,90,0.8317224030117479,OMICRON-LyCov555
ID91,91,0.8093054724655726,OMICRON-LyCov555
ID92,92,0.8653652675516558,OMICRON-LyCov555
ID93,93,0.8016618070805953,OMICRON-LyCov555
ID94,94,0.8456302152706816,OMICRON-LyCov555
ID95,95,0.8698362051366714,OMICRON-LyCov555
ID96,96,0.8307765202232623,OMICRON-LyCov555
ID97,97,0.8340197759284168,OMICRON-LyCov555
ID98,98,0.8286164543102771,OMICRON-LyCov555
ID99,99,0.7898728652247908,OMICRON-LyCov555
ID100,100,0.8111983200654723,OMICRON-LyCov555
