ID,ns,score,E.C.
ID47,47,0.9809434369151616,OMICRON-SOTROVIMAB
ID48,48,0.9776196317788256,OMICRON-SOTROVIMAB
ID49,49,0.9804202855387992,OMICRON-SOTROVIMAB
ID50,50,0.9716112307199604,OMICRON-SOTROVIMAB
ID51,51,0.9703074039021924,OMICRON-SOTROVIMAB
ID52,52,0.9767011636291286,OMICRON-SOTROVIMAB
ID53,53,0.9758934196732408,OMICRON-SOTROVIMAB
ID54,54,0.9774653512323545,OMICRON-SOTROVIMAB
ID55,55,0.9687524481452509,OMICRON-SOTROVIMAB
ID56,56,0.9780631006024358,OMICRON-SOTROVIMAB
ID57,57,0.962264326791329,OMICRON-SOTROVIMAB
ID58,58,0.9720942230657612,OMICRON-SOTROVIMAB
ID59,59,0.9662888955589164,OMICRON-SOTROVIMAB
ID60,60,0.9576197248993336,OMICRON-SOTROVIMAB
ID61,61,0.976746014523687,OMICRON-SOTROVIMAB
ID62,62,0.982075590220542,OMICRON-SOTROVIMAB
ID63,63,0.984481090977722,OMICRON-SOTROVIMAB
ID64,64,0.9677404636824694,OMICRON-SOTROVIMAB
ID65,65,0.9778225907425684,OMICRON-SOTROVIMAB
ID66,66,0.966179952860819,OMICRON-SOTROVIMAB
ID67,67,0.9668707372198404,OMICRON-SOTROVIMAB
ID68,68,0.970356954049624,OMICRON-SOTROVIMAB
ID69,69,0.9784142336243584,OMICRON-SOTROVIMAB
