ID,ns,score,E.C.
ID31,31,0.8159791659327897,OMICRON-AZD8895
ID32,32,0.8547296141956346,OMICRON-AZD8895
ID33,33,0.8892959616117541,OMICRON-AZD8895
ID34,34,0.8302061946952578,OMICRON-AZD8895
ID35,35,0.7723526423247226,OMICRON-AZD8895
ID36,36,0.8005112600617267,OMICRON-AZD8895
ID37,37,0.8798732121652745,OMICRON-AZD8895
ID38,38,0.8508136310403148,OMICRON-AZD8895
ID39,39,0.8414027245426873,OMICRON-AZD8895
ID40,40,0.7374934430669079,OMICRON-AZD8895
ID41,41,0.8851674711715652,OMICRON-AZD8895
ID42,42,0.7867705494580305,OMICRON-AZD8895
ID43,43,0.8258625530117459,OMICRON-AZD8895
ID44,44,0.8483536557898813,OMICRON-AZD8895
ID45,45,0.8356464069087378,OMICRON-AZD8895
ID46,46,0.7934579640793805,OMICRON-AZD8895
ID47,47,0.8298944467992434,OMICRON-AZD8895
ID48,48,0.8550217963916138,OMICRON-AZD8895
ID49,49,0.7973043325499458,OMICRON-AZD8895
ID50,50,0.7282723751355867,OMICRON-AZD8895
ID51,51,0.7677445913616614,OMICRON-AZD8895
ID52,52,0.8594774297702669,OMICRON-AZD8895
ID53,53,0.7085135789537177,OMICRON-AZD8895
ID54,54,0.6825894353807563,OMICRON-AZD8895
ID55,55,0.7007853146665601,OMICRON-AZD8895
ID56,56,0.647946777749335,OMICRON-AZD8895
ID57,57,0.7888455501798743,OMICRON-AZD8895
ID58,58,0.7463855072557425,OMICRON-AZD8895
ID59,59,0.790532717873984,OMICRON-AZD8895
ID60,60,0.7608182417850595,OMICRON-AZD8895
ID61,61,0.7247718994360177,OMICRON-AZD8895
ID62,62,0.6708975302392389,OMICRON-AZD8895
ID63,63,0.7652068512574468,OMICRON-AZD8895
ID64,64,0.7579191603547181,OMICRON-AZD8895
ID65,65,0.7555312328552066,OMICRON-AZD8895
ID66,66,0.810038221501738,OMICRON-AZD8895
ID67,67,0.7943640169947864,OMICRON-AZD8895
ID68,68,0.8397235835555982,OMICRON-AZD8895
ID69,69,0.7664131027132403,OMICRON-AZD8895
ID70,70,0.7833379865489314,OMICRON-AZD8895
ID71,71,0.8248841952226372,OMICRON-AZD8895
ID72,72,0.7598043324621012,OMICRON-AZD8895
ID73,73,0.7876082264582752,OMICRON-AZD8895
ID74,74,0.7878312429675608,OMICRON-AZD8895
ID75,75,0.778573381587487,OMICRON-AZD8895
ID76,76,0.7969410104967366,OMICRON-AZD8895
ID77,77,0.8132656653661318,OMICRON-AZD8895
ID78,78,0.843665320451894,OMICRON-AZD8895
ID79,79,0.8682691450698318,OMICRON-AZD8895
ID80,80,0.8695940111764925,OMICRON-AZD8895
ID81,81,0.8713398279876784,OMICRON-AZD8895
ID82,82,0.8476651092129899,OMICRON-AZD8895
ID83,83,0.8648652794505857,OMICRON-AZD8895
ID84,84,0.8440504917026713,OMICRON-AZD8895
ID85,85,0.8627607089713564,OMICRON-AZD8895
ID86,86,0.8585911225286149,OMICRON-AZD8895
ID87,87,0.8197425506112088,OMICRON-AZD8895
ID88,88,0.8558221872334336,OMICRON-AZD8895
ID89,89,0.8194085028248178,OMICRON-AZD8895
ID90,90,0.8695549535509782,OMICRON-AZD8895
ID91,91,0.8352067495004508,OMICRON-AZD8895
ID92,92,0.8843075980151512,OMICRON-AZD8895
ID93,93,0.8930384701616155,OMICRON-AZD8895
ID94,94,0.8766777422291391,OMICRON-AZD8895
ID95,95,0.884572299007872,OMICRON-AZD8895
ID96,96,0.8381133700608491,OMICRON-AZD8895
ID97,97,0.8793451289520909,OMICRON-AZD8895
ID98,98,0.8523072402577171,OMICRON-AZD8895
ID99,99,0.8995513082890718,OMICRON-AZD8895
ID100,100,0.8981767520239495,OMICRON-AZD8895
